g762.t1	YDL056W	93.683	839	47	1	1	839	1	833	0.0	1593.0
g1459.t1	YDL056W	42.446	139	77	2	40	178	8	143	2.6699999999999998e-24	107.0
g3058.t1	YDL056W	29.87	77	51	1	202	275	24	100	6.19e-07	49.3
g3402.t1	YDL056W	26.866	201	113	3	305	505	381	547	1.43e-18	88.6
g3783.t1	YDL056W	29.87	77	51	1	423	496	24	100	2.52e-06	48.9
g1459.t1	YDL056W	27.568	185	124	5	497	677	377	555	5.34e-16	80.9
g1459.t1	YDL056W	41.176	68	33	2	1018	1081	749	813	0.000781	41.6
g761.t1	YDL057W	84.098	327	52	0	1	327	1	327	0.0	580.0
g760.t1	YDL058W	83.851	1771	286	0	1	1771	1	1771	0.0	2937.0
g759.t1	YDL059C	89.958	239	23	1	1	239	1	238	5.05e-162	446.0
g3740.t1	YDL059C	34.286	105	56	3	44	136	77	180	4.64e-07	48.9
g758.t1	YDL060W	94.162	788	46	0	1	788	1	788	0.0	1527.0
g4989.t1	YDL060W	23.631	347	192	15	128	440	148	455	0.000662	42.0
g4989.t1	YDL060W	23.237	241	171	7	773	1006	545	778	7.02e-10	61.2
g757.t1	YDL063C	91.29	620	54	0	1	620	1	620	0.0	1128.0
g888.t1	YDL064W	31.21	157	100	3	1	149	1	157	8.360000000000001e-21	81.3
g3789.t1	YDL064W	32.919	161	93	3	1	157	1	150	9.11e-24	89.4
g1825.t1	YDL064W	36.486	148	87	2	1	141	1	148	5.49e-28	100.0
g856.t1	YDL064W	36.667	150	88	3	5	147	7	156	1.61e-28	100.0
g261.t1	YDL064W	34.0	150	92	3	5	147	7	156	6.93e-27	96.7
g4882.t1	YDL064W	36.486	148	88	2	6	147	2	149	2.1800000000000007e-21	82.8
g756.t1	YDL064W	100.0	145	0	0	7	151	13	157	2.37e-107	300.0
g1801.t1	YDL064W	28.205	117	81	2	9	123	8	123	4.78e-08	47.4
g1337.t1	YDL064W	32.743	113	72	3	29	139	38	148	1.85e-12	60.8
g959.t1	YDL064W	36.364	121	74	2	31	149	37	156	1.77e-22	87.4
g1987.t1	YDL064W	39.362	94	54	3	39	131	37	128	2.6e-11	56.6
g851.t1	YDL064W	29.6	125	77	2	42	166	41	154	1.04e-18	79.3
g3507.t1	YDL064W	33.333	111	71	2	63	170	40	150	5.95e-15	67.0
g755.t1	YDL065C	85.38	342	49	1	1	341	1	342	0.0	539.0
g754.t1	YDL066W	98.595	427	5	1	1	427	3	428	0.0	867.0
g3394.t1	YDL066W	73.236	411	107	2	1	409	17	426	0.0	634.0
g4356.t1	YDL066W	69.438	409	122	2	3	409	19	426	0.0	600.0
g2446.t1	YDL066W	33.962	106	64	4	201	301	224	328	2.97e-09	56.2
g753.t1	YDL069C	81.659	229	42	0	1	229	1	229	2.09e-136	380.0
g752.t1	YDL070W	92.122	622	49	0	1	622	1	622	0.0	1061.0
g3586.t1	YDL070W	45.69	464	205	8	157	593	137	580	1.32e-126	387.0
g3106.t1	YDL070W	31.868	91	56	2	199	287	335	421	4.9e-05	44.3
g2090.t1	YDL070W	35.87	92	57	1	336	425	329	420	2.18e-12	67.0
g2090.t1	YDL070W	36.047	86	53	1	349	432	155	240	3.33e-13	69.3
g260.t1	YDL070W	31.707	82	52	2	447	524	323	404	8.3e-07	51.2
g751.t1	YDL072C	96.059	203	8	0	1	203	1	203	1.98e-144	398.0
g750.t1	YDL073W	85.917	987	136	3	1	987	1	984	0.0	1738.0
g749.t1	YDL074C	92.429	700	53	0	1	700	1	700	0.0	1277.0
g1036.t1	YDL074C	32.727	55	28	2	286	335	648	698	0.000684	39.3
g748.t1	YDL075W	100.0	113	0	0	1	113	1	113	1.79e-80	229.0
g3591.t1	YDL075W	100.0	70	0	0	1	70	44	113	3.6000000000000004e-47	143.0
g747.t1	YDL076C	86.395	294	33	1	1	287	1	294	0.0	523.0
g746.t1	YDL077C	93.708	1049	66	0	1	1049	1	1049	0.0	2021.0
g745.t1	YDL078C	95.918	343	14	0	1	343	1	343	0.0	649.0
g4472.t1	YDL078C	39.785	372	181	13	14	374	2	341	6.17e-67	213.0
g3020.t1	YDL078C	47.633	338	149	5	19	331	3	337	1.13e-88	268.0
g744.t1	YDL079C	90.258	503	47	1	1	503	1	501	0.0	945.0
g4470.t1	YDL079C	33.562	292	181	5	9	296	170	452	4.91e-52	177.0
g3890.t1	YDL079C	61.756	353	132	1	16	365	138	490	2.65e-162	462.0
g4633.t1	YDL079C	29.003	331	195	14	20	334	141	447	1.15e-30	119.0
g3352.t1	YDL079C	35.473	296	161	11	29	309	170	450	4.64e-44	159.0
g4102.t1	YDL079C	41.562	320	162	8	41	354	170	470	4.8e-77	244.0
g3238.t1	YDL079C	25.078	319	190	11	240	551	113	389	2.9e-15	77.0
g743.t1	YDL080C	97.336	563	15	0	1	563	42	604	0.0	1152.0
g3368.t1	YDL080C	50.719	556	267	2	4	552	15	570	0.0	629.0
g3291.t1	YDL080C	51.619	556	262	2	4	552	15	570	0.0	648.0
g1946.t1	YDL080C	50.719	556	267	2	4	552	15	570	0.0	622.0
g1330.t1	YDL080C	22.674	516	310	21	6	475	18	490	2.52e-11	64.3
g1137.t1	YDL080C	31.126	604	358	19	25	621	15	567	9.579999999999999e-81	265.0
g3862.t1	YDL080C	21.144	577	326	23	102	621	25	529	7e-17	82.4
g742.t1	YDL081C	99.057	106	1	0	1	106	1	106	8.820000000000001e-70	202.0
g696.t1	YDL081C	54.286	105	47	1	2	106	3	106	2.43e-20	77.0
g741.t1	YDL082W	97.99	199	4	0	1	199	1	199	1.0999999999999999e-141	391.0
g3892.t1	YDL082W	98.995	199	2	0	1	199	1	199	1.09e-142	394.0
g740.t1	YDL083C	100.0	143	0	0	1	143	1	143	3.19e-103	289.0
g3893.t1	YDL083C	100.0	143	0	0	1	143	1	143	3.19e-103	289.0
g317.t1	YDL083C	34.646	127	67	4	158	270	11	135	2.6e-05	41.2
g739.t1	YDL084W	100.0	446	0	0	1	446	1	446	0.0	921.0
g826.t1	YDL084W	35.638	376	235	6	22	392	61	434	3.13e-78	246.0
g3150.t1	YDL084W	35.248	383	236	7	24	395	64	445	1.16e-75	239.0
g2638.t1	YDL084W	35.248	383	236	7	24	395	64	445	1.16e-75	239.0
g668.t1	YDL084W	38.058	381	227	7	48	419	64	444	7.84e-76	244.0
g4621.t1	YDL084W	30.102	392	245	9	95	472	63	439	1.1299999999999997e-54	187.0
g5081.t1	YDL084W	33.978	362	216	6	173	529	80	423	4.8799999999999995e-54	189.0
g737.t1	YDL085C-A	95.588	68	3	0	1	68	1	68	3.3300000000000003e-31	101.0
g738.t1	YDL085W	95.78	545	23	0	1	545	1	545	0.0	1065.0
g3659.t1	YDL085W	45.376	465	226	10	53	508	97	542	2.99e-119	359.0
g3895.t1	YDL085W	63.6	500	180	2	62	560	47	545	0.0	640.0
g736.t1	YDL086W	99.267	273	2	0	1	273	1	273	0.0	562.0
g735.t1	YDL087C	94.961	258	13	0	1	258	4	261	0.0	508.0
g3902.t1	YDL088C	28.546	557	287	19	1	475	1	528	2.64e-41	152.0
g734.t1	YDL088C	82.121	481	84	2	30	510	50	528	0.0	731.0
g733.t1	YDL089W	80.579	484	93	1	6	488	1	484	0.0	811.0
g732.t1	YDL090C	91.335	427	37	0	1	427	1	427	0.0	794.0
g5328.t1	YDL090C	31.365	271	152	7	83	322	155	422	1.05e-30	118.0
g1741.t1	YDL090C	26.786	224	122	8	106	325	197	382	5.55e-11	61.2
g731.t1	YDL091C	91.209	455	40	0	1	455	1	455	0.0	857.0
g3759.t1	YDL091C	17.877	358	221	10	219	573	168	455	8.48e-06	46.2
g730.t1	YDL092W	93.333	135	9	0	1	135	1	135	1.4000000000000002e-88	252.0
g729.t1	YDL093W	90.97	742	67	0	1	742	1	742	0.0	1426.0
g728.t1	YDL093W	54.446	731	333	0	12	742	8	738	0.0	877.0
g1069.t1	YDL093W	24.396	455	304	10	54	483	55	494	1.64e-30	125.0
g2877.t1	YDL093W	30.308	584	368	17	58	624	49	610	5.65e-70	241.0
g4867.t1	YDL093W	30.383	678	429	18	62	725	53	701	4.81e-83	278.0
g2044.t1	YDL093W	28.835	704	461	15	66	756	48	724	8.440000000000001e-80	269.0
g40.t1	YDL093W	31.857	700	433	18	69	752	53	724	5.85e-97	315.0
g728.t1	YDL095W	97.062	817	24	0	1	817	1	817	0.0	1669.0
g1069.t1	YDL095W	23.204	543	346	15	2	493	1	523	1.39e-31	129.0
g729.t1	YDL095W	53.224	729	341	0	10	738	14	742	0.0	865.0
g4867.t1	YDL095W	31.467	750	451	20	37	745	1	728	4.6000000000000005e-99	322.0
g40.t1	YDL095W	34.734	714	433	17	53	752	34	728	7.29e-116	367.0
g2877.t1	YDL095W	33.391	581	344	16	58	621	53	607	3.85e-83	278.0
g2044.t1	YDL095W	33.096	701	425	15	72	756	56	728	6.92e-103	333.0
g727.t1	YDL097C	98.157	434	7	1	1	433	1	434	0.0	872.0
g726.t1	YDL098C	84.536	194	30	0	1	194	1	194	4.9599999999999996e-126	351.0
g725.t1	YDL099W	76.812	345	76	1	1	345	1	341	9.76e-165	461.0
g724.t1	YDL100C	98.588	354	5	0	1	354	1	354	0.0	726.0
g723.t1	YDL101C	95.127	513	25	0	4	516	1	513	0.0	1016.0
g1616.t1	YDL101C	34.333	300	169	7	22	299	187	480	6.93e-50	175.0
g431.t1	YDL101C	29.43	316	171	14	23	305	183	479	7.98e-29	118.0
g1713.t1	YDL101C	30.592	304	172	8	24	318	200	473	3.44e-33	133.0
g4892.t1	YDL101C	26.866	469	250	14	36	444	45	480	1.18e-39	148.0
g4570.t1	YDL101C	33.77	305	170	9	37	317	192	488	6.65e-49	172.0
g4036.t1	YDL101C	25.387	323	181	10	45	353	206	482	1.3600000000000001e-21	96.3
g5049.t1	YDL101C	30.357	448	248	16	63	466	53	480	1.67e-44	166.0
g3054.t1	YDL101C	27.491	291	130	12	85	357	197	424	3.01e-19	89.4
g3964.t1	YDL101C	31.613	155	84	6	156	303	199	338	7.71e-10	60.1
g1738.t1	YDL101C	34.538	249	142	6	210	452	279	512	2.6e-41	153.0
g3459.t1	YDL101C	38.565	223	110	6	264	479	279	481	3.82e-43	160.0
g2708.t1	YDL101C	26.154	195	118	4	322	516	300	468	1.14e-09	59.3
g2943.t1	YDL101C	27.869	183	95	6	435	593	200	369	1.75e-10	62.4
g3964.t1	YDL101C	22.111	199	102	4	548	740	359	510	7.75e-06	47.0
g722.t1	YDL102W	98.086	1097	21	0	1	1097	1	1097	0.0	2253.0
g4274.t1	YDL102W	24.185	798	458	27	490	1228	264	973	2.7e-36	147.0
g5034.t1	YDL102W	26.184	760	506	17	741	1489	373	1088	2.11e-72	262.0
g721.t1	YDL103C	91.405	477	41	0	1	477	1	477	0.0	915.0
g720.t1	YDL104C	89.926	407	41	0	1	407	1	407	0.0	755.0
g3132.t1	YDL104C	25.6	375	221	13	31	376	26	371	7.39e-23	97.4
g719.t1	YDL105W	89.578	403	41	1	1	403	1	402	0.0	703.0
g718.t1	YDL106C	92.473	558	36	1	1	552	2	559	0.0	926.0
g1199.t1	YDL106C	28.966	145	63	4	174	304	78	196	1.36e-07	51.2
g3745.t1	YDL106C	37.879	66	41	0	177	242	78	143	1.86e-08	53.9
g717.t1	YDL107W	82.808	349	60	0	1	349	1	349	0.0	616.0
g716.t1	YDL108W	97.351	302	8	0	1	302	5	306	0.0	617.0
g4470.t1	YDL108W	30.744	309	176	11	2	294	7	293	1.56e-31	118.0
g5156.t1	YDL108W	39.731	297	164	6	4	296	7	292	5.43e-72	222.0
g331.t1	YDL108W	38.305	295	168	6	8	297	7	292	2.31e-63	200.0
g173.t1	YDL108W	33.013	312	190	5	9	317	3	298	1.29e-49	166.0
g2953.t1	YDL108W	30.263	304	192	8	19	318	3	290	7.0500000000000004e-37	136.0
g1908.t1	YDL108W	33.115	305	183	8	19	321	13	298	1.3100000000000001e-43	151.0
g2194.t1	YDL108W	32.226	301	190	5	27	326	11	298	4.23e-41	147.0
g3890.t1	YDL108W	33.663	303	177	9	35	325	3	293	1.76e-49	166.0
g5314.t1	YDL108W	37.188	320	168	7	60	374	7	298	2.2500000000000001e-57	194.0
g2664.t1	YDL108W	29.675	246	144	7	83	322	24	246	1.72e-28	114.0
g1568.t1	YDL108W	27.703	148	79	5	140	287	114	233	6.04e-13	66.6
g744.t1	YDL108W	30.159	315	198	8	162	465	3	306	1.5800000000000002e-37	138.0
g2973.t1	YDL108W	32.77	296	190	5	183	475	7	296	3.56e-52	177.0
g5148.t1	YDL108W	34.483	290	162	6	184	472	34	296	1.09e-46	164.0
g715.t1	YDL109C	84.544	647	97	1	1	644	1	647	0.0	1103.0
g1193.t1	YDL109C	31.804	654	348	21	5	636	1	578	2.43e-89	290.0
g1750.t1	YDL109C	47.05	678	301	12	6	662	7	647	0.0	591.0
g4631.t1	YDL109C	27.922	154	95	3	53	203	257	397	1.65e-09	57.8
g714.t1	YDL110C	94.667	150	8	0	1	150	1	150	2.92e-104	292.0
g713.t1	YDL111C	96.604	265	9	0	1	265	1	265	0.0	515.0
g712.t1	YDL112W	88.44	1436	166	0	1	1436	1	1436	0.0	2548.0
g711.t1	YDL113C	93.292	641	42	1	1	641	1	640	0.0	1171.0
g2727.t1	YDL113C	21.306	291	170	7	74	305	188	478	1.9e-05	44.7
g1177.t1	YDL113C	26.79	377	216	8	121	467	160	506	1.81e-30	124.0
g3772.t1	YDL113C	51.429	35	17	0	165	199	185	219	0.000202	42.0
g710.t1	YDL114W	84.615	299	46	0	1	299	1	299	0.0	512.0
g3031.t1	YDL114W	26.829	205	129	6	4	201	36	226	3.83e-06	45.1
g2558.t1	YDL114W	25.604	207	122	11	6	198	42	230	1.17e-08	52.8
g2557.t1	YDL114W	24.227	194	132	6	6	189	42	230	4.82e-05	41.6
g3107.t1	YDL114W	26.515	264	152	10	8	250	37	279	4.01e-06	47.8
g2419.t1	YDL114W	24.121	199	136	5	12	201	41	233	9.59e-07	47.4
g3107.t1	YDL114W	25.532	188	126	4	321	499	37	219	2.25e-05	45.4
g709.t1	YDL115C	89.518	353	37	0	23	375	1	353	0.0	636.0
g708.t1	YDL116W	91.598	726	61	0	1	726	1	726	0.0	1375.0
g707.t1	YDL117W	92.23	888	66	2	1	888	1	885	0.0	1652.0
g706.t1	YDL119C	93.485	307	20	0	1	307	1	307	0.0	540.0
g705.t1	YDL120W	90.23	174	17	0	1	174	1	174	8.94e-118	328.0
g704.t1	YDL121C	91.275	149	13	0	1	149	1	149	1.64e-61	184.0
g703.t1	YDL122W	89.098	743	67	4	1	729	67	809	0.0	1318.0
g5123.t1	YDL122W	25.269	186	118	7	204	375	326	504	0.000136	42.4
g3189.t1	YDL122W	24.161	298	168	13	374	633	224	501	0.000121	43.5
g4688.t1	YDL122W	43.75	48	24	1	1194	1241	681	725	0.000176	43.9
g2627.t1	YDL123W	49.123	57	29	0	19	75	11	67	6.26e-05	38.5
g702.t1	YDL124W	91.987	312	25	0	1	312	1	312	0.0	604.0
g2834.t1	YDL124W	29.63	297	173	12	4	273	6	293	5.35e-26	102.0
g2265.t1	YDL124W	29.762	336	179	14	6	323	9	305	8.08e-26	102.0
g4685.t1	YDL124W	30.255	314	161	13	10	294	6	290	1.94e-35	128.0
g1125.t1	YDL124W	32.716	324	161	14	14	308	10	305	4.08e-36	130.0
g320.t1	YDL124W	33.75	320	159	13	24	320	7	296	1.38e-34	127.0
g701.t1	YDL125C	96.528	144	5	0	1	144	15	158	1.72e-102	288.0
g700.t1	YDL126C	99.641	835	3	0	1	835	1	835	0.0	1698.0
g4117.t1	YDL126C	28.387	155	78	8	49	180	524	668	0.000569	39.7
g1898.t1	YDL126C	40.496	242	135	5	84	319	480	718	1.63e-47	170.0
g1898.t1	YDL126C	38.819	237	137	4	88	322	211	441	2.84e-45	164.0
g5325.t1	YDL126C	36.825	315	177	11	126	430	480	782	1.54e-49	178.0
g5325.t1	YDL126C	39.207	227	133	4	130	353	211	435	5.11e-45	165.0
g1832.t1	YDL126C	41.2	250	136	1	146	384	485	734	2.16e-57	199.0
g1832.t1	YDL126C	40.769	260	132	3	147	388	213	468	2.34e-62	213.0
g4811.t1	YDL126C	39.608	255	154	0	157	411	457	711	2.15e-55	195.0
g4178.t1	YDL126C	30.851	94	54	4	163	254	512	596	0.000239	42.0
g1151.t1	YDL126C	45.565	248	126	5	163	409	205	444	7.58e-56	196.0
g4811.t1	YDL126C	41.634	257	147	1	164	420	191	444	5.99e-61	210.0
g1151.t1	YDL126C	43.966	232	129	1	165	396	480	710	4.28e-54	191.0
g3835.t1	YDL126C	26.154	130	74	4	170	278	233	361	0.000892	40.4
g4682.t1	YDL126C	39.831	236	141	1	179	413	485	720	1.74e-51	183.0
g802.t1	YDL126C	38.865	229	136	2	180	406	485	711	4.18e-47	171.0
g4682.t1	YDL126C	40.889	225	130	1	180	404	213	434	2.31e-52	186.0
g802.t1	YDL126C	47.137	227	117	1	181	407	213	436	2.01e-62	214.0
g2967.t1	YDL126C	38.224	259	148	3	192	442	470	724	1.57e-53	190.0
g3225.t1	YDL126C	36.934	287	168	3	201	485	483	758	1.62e-50	189.0
g2967.t1	YDL126C	45.217	230	123	2	205	434	210	436	5.32e-61	211.0
g3225.t1	YDL126C	38.185	639	303	10	207	823	216	784	9.97e-138	427.0
g354.t1	YDL126C	26.374	273	157	9	208	477	436	667	3.34e-16	80.1
g259.t1	YDL126C	39.773	264	142	6	216	478	466	713	1.07e-45	173.0
g1132.t1	YDL126C	29.878	164	101	5	234	386	495	655	5.85e-14	72.0
g259.t1	YDL126C	33.582	402	229	12	241	629	216	592	1.8299999999999998e-46	176.0
g3584.t1	YDL126C	47.173	513	255	6	242	744	211	717	3.94e-149	474.0
g1132.t1	YDL126C	29.605	152	92	4	246	387	234	380	1.04e-11	65.1
g5203.t1	YDL126C	37.218	266	165	2	249	512	181	446	4.58e-51	189.0
g1365.t1	YDL126C	35.168	327	160	7	253	541	482	794	7.08e-50	186.0
g1365.t1	YDL126C	39.357	249	137	5	254	500	210	446	1.82e-44	169.0
g5203.t1	YDL126C	39.552	268	153	5	273	536	479	741	4.16e-48	181.0
g3843.t1	YDL126C	37.5	264	161	3	292	554	466	726	3.98e-44	169.0
g3843.t1	YDL126C	41.152	243	136	5	309	550	210	446	4.57e-49	184.0
g354.t1	YDL126C	29.379	177	94	5	310	484	251	398	8.52e-13	68.9
g2104.t1	YDL126C	46.595	279	137	5	412	686	207	477	1.41e-66	240.0
g2104.t1	YDL126C	43.096	239	125	4	413	647	482	713	1.08e-55	207.0
g2918.t1	YDL126C	32.673	505	282	13	456	936	250	720	1.41e-64	233.0
g5122.t1	YDL126C	35.185	324	161	9	460	749	476	784	1.49e-44	170.0
g5122.t1	YDL126C	39.841	251	132	5	467	714	210	444	3.26e-45	172.0
g4083.t1	YDL126C	32.635	573	328	18	470	1021	244	779	5.19e-77	268.0
g3584.t1	YDL126C	43.777	233	130	1	510	742	208	439	1.85e-56	210.0
g3225.t1	YDL126C	36.918	279	160	5	529	807	210	472	3.98e-52	194.0
g1395.t1	YDL126C	34.007	297	158	9	555	841	443	711	1.29e-36	146.0
g1395.t1	YDL126C	35.374	294	159	7	596	880	209	480	1.4699999999999999e-38	152.0
g2918.t1	YDL126C	38.983	236	135	1	694	929	211	437	7.71e-46	176.0
g4083.t1	YDL126C	46.222	225	115	5	728	951	211	430	9.86e-52	194.0
g699.t1	YDL127W	90.291	309	29	1	1	309	1	308	0.0	538.0
g4118.t1	YDL127W	43.103	174	89	3	1	172	1	166	2.8500000000000004e-43	147.0
g652.t1	YDL127W	50.968	310	141	7	2	303	1	307	2.02e-85	257.0
g4583.t1	YDL127W	26.786	112	76	3	72	180	47	155	8.61e-05	41.2
g2233.t1	YDL127W	27.523	109	73	3	80	186	49	153	6.87e-06	43.9
g698.t1	YDL128W	98.054	411	8	0	1	411	1	411	0.0	813.0
g4089.t1	YDL128W	25.263	380	229	8	533	903	64	397	3.29e-22	98.2
g697.t1	YDL129W	89.003	291	32	0	1	291	1	291	0.0	525.0
g696.t1	YDL130W	97.17	106	3	0	1	106	1	106	8.7e-67	194.0
g742.t1	YDL130W	54.286	105	47	1	3	106	2	106	4.57e-20	76.3
g695.t1	YDL130W-A	97.674	86	2	0	1	86	1	86	7.099999999999999e-60	175.0
g650.t1	YDL130W-A	52.174	69	33	0	17	85	18	86	1.61e-23	83.6
g694.t1	YDL131W	97.273	440	12	0	1	440	1	440	0.0	887.0
g649.t1	YDL131W	92.124	419	31	1	7	425	21	437	0.0	791.0
g4673.t1	YDL131W	22.43	321	209	12	61	372	38	327	0.000611	40.4
g693.t1	YDL132W	98.16	815	15	0	1	815	1	815	0.0	1666.0
g1875.t1	YDL132W	22.128	827	518	26	22	744	11	815	6.26e-28	118.0
g2718.t1	YDL132W	22.35	349	227	11	519	842	484	813	3.59e-09	58.5
g692.t1	YDL133W	92.449	437	33	0	1	437	1	437	0.0	790.0
g691.t1	YDL134C	97.561	369	9	0	1	369	1	369	0.0	762.0
g645.t1	YDL134C	88.329	377	36	1	1	377	1	369	0.0	697.0
g4394.t1	YDL134C	54.064	283	117	2	2	284	69	338	1.25e-111	328.0
g871.t1	YDL134C	51.475	305	143	1	3	307	70	369	1.49e-118	343.0
g772.t1	YDL134C	54.754	305	132	3	7	311	71	369	2.9700000000000003e-129	371.0
g1480.t1	YDL134C	46.643	283	145	3	29	306	83	364	5.21e-93	278.0
g4179.t1	YDL134C	32.184	87	53	2	46	128	95	179	9.03e-07	47.8
g3614.t1	YDL134C	37.627	295	160	5	77	370	75	346	1.76e-62	207.0
g3719.t1	YDL134C	32.692	312	169	5	102	412	75	346	4.5e-55	189.0
g5022.t1	YDL134C	40.127	314	164	6	211	523	48	338	2.63e-73	236.0
g1978.t1	YDL134C	41.152	243	139	4	231	471	98	338	3.44e-62	206.0
g3756.t1	YDL134C	40.625	288	168	3	356	642	55	340	1.31e-71	235.0
g1185.t1	YDL134C	41.852	270	155	2	419	687	83	351	3.54e-70	231.0
g690.t1	YDL135C	99.505	202	1	0	1	202	1	202	1.89e-148	408.0
g689.t1	YDL136W	99.167	120	1	0	1	120	1	120	3.98e-81	231.0
g642.t1	YDL136W	100.0	120	0	0	1	120	1	120	2.15e-81	232.0
g688.t1	YDL137W	100.0	181	0	0	1	181	1	181	1.8e-135	374.0
g641.t1	YDL137W	96.133	181	7	0	1	181	1	181	7.130000000000001e-132	365.0
g4662.t1	YDL137W	55.367	177	78	1	1	177	1	176	5.1300000000000006e-70	208.0
g335.t1	YDL137W	53.591	181	83	1	1	181	1	180	3.12e-69	206.0
g5141.t1	YDL137W	36.612	183	98	6	7	182	2	173	7.43e-31	109.0
g4988.t1	YDL137W	34.731	167	102	1	21	187	15	174	1.7600000000000001e-29	105.0
g2169.t1	YDL137W	23.75	160	84	5	296	450	40	166	0.000798	38.5
g687.t1	YDL138W	92.562	726	54	0	1	726	38	763	0.0	1321.0
g1144.t1	YDL138W	25.843	534	312	14	29	541	89	559	3.27e-34	135.0
g1557.t1	YDL138W	23.918	485	306	15	34	491	112	560	5.95e-22	97.8
g639.t1	YDL138W	66.263	661	203	7	78	736	80	722	0.0	836.0
g2570.t1	YDL138W	26.0	500	333	16	90	570	81	562	1.27e-29	122.0
g2126.t1	YDL138W	26.809	470	301	19	118	567	114	560	1.06e-24	107.0
g639.t1	YDL138W	38.053	113	55	5	713	814	606	714	1.02e-07	53.5
g686.t1	YDL139C	84.305	223	35	0	1	223	1	223	3.4e-131	366.0
g685.t1	YDL140C	99.192	1733	7	1	1	1726	1	1733	0.0	3565.0
g4681.t1	YDL140C	33.903	1522	843	40	7	1442	7	1451	0.0	729.0
g4884.t1	YDL140C	33.051	118	72	5	11	123	14	129	2.01e-10	63.9
g4884.t1	YDL140C	34.769	627	353	13	430	1056	304	874	1.72e-103	365.0
g4884.t1	YDL140C	45.455	99	51	2	1170	1266	1049	1146	5.51e-18	89.0
g4884.t1	YDL140C	27.336	289	185	10	1388	1659	1164	1444	4.64e-16	82.4
g684.t1	YDL141W	94.638	690	37	0	1	690	1	690	0.0	1362.0
g683.t1	YDL142C	86.429	280	38	0	1	280	4	283	5.17e-177	487.0
g5274.t1	YDL142C	31.25	80	53	2	5	82	55	134	0.000195	39.3
g682.t1	YDL143W	99.432	528	3	0	1	528	1	528	0.0	1062.0
g989.t1	YDL143W	30.571	543	340	10	10	542	7	522	5.25e-67	224.0
g2402.t1	YDL143W	30.651	522	340	9	12	518	14	528	5.229999999999998e-69	229.0
g970.t1	YDL143W	28.107	523	347	8	20	533	22	524	1.59e-54	190.0
g2741.t1	YDL143W	28.682	516	342	8	23	526	23	524	9.48e-70	231.0
g2660.t1	YDL143W	31.445	512	323	12	28	522	23	523	3.04e-68	227.0
g2746.t1	YDL143W	27.135	527	353	10	31	548	24	528	5.57e-51	181.0
g3468.t1	YDL143W	26.573	143	99	2	32	172	19	157	2.55e-08	54.7
g2805.t1	YDL143W	35.932	526	321	6	38	557	12	527	1.73e-101	315.0
g681.t1	YDL144C	92.416	356	27	0	1	356	1	356	0.0	664.0
g680.t1	YDL145C	97.081	1199	35	0	1	1199	3	1201	0.0	2435.0
g1757.t1	YDL145C	24.25	800	495	26	1	747	1	742	1.6699999999999998e-55	206.0
g3870.t1	YDL145C	23.448	290	168	8	12	260	90	366	8.33e-13	67.0
g3870.t1	YDL145C	24.742	291	167	9	13	266	49	324	7.47e-18	82.4
g1038.t1	YDL145C	25.118	211	110	10	13	180	75	280	4.87e-06	46.2
g1038.t1	YDL145C	22.458	236	138	9	20	226	61	280	0.000121	42.0
g3080.t1	YDL145C	24.37	119	88	2	24	142	50	166	5.01e-06	46.2
g1038.t1	YDL145C	24.286	210	114	9	47	227	44	237	1.22e-09	57.4
g3077.t1	YDL145C	26.277	137	84	2	48	182	49	170	5.24e-10	59.3
g3077.t1	YDL145C	28.767	146	79	5	48	187	7	133	2.92e-07	50.8
g3870.t1	YDL145C	24.453	274	165	9	51	288	39	306	4.03e-12	65.1
g2045.t1	YDL145C	29.167	192	117	7	58	235	52	238	8e-08	53.9
g3870.t1	YDL145C	28.814	177	113	3	61	233	7	174	2.48e-16	77.8
g1038.t1	YDL145C	27.219	169	100	6	62	226	15	164	1.18e-10	60.8
g3077.t1	YDL145C	26.705	176	66	7	64	178	109	282	4.68e-10	59.7
g3610.t1	YDL145C	32.692	156	86	7	73	211	129	282	1.68e-10	62.4
g553.t1	YDL145C	18.729	299	185	11	81	374	37	282	2.57e-05	46.2
g3364.t1	YDL145C	27.528	178	121	5	85	257	17	191	1.54e-12	69.7
g1038.t1	YDL145C	24.812	133	86	4	97	226	1	122	2.12e-06	47.4
g4092.t1	YDL145C	26.667	150	110	0	100	249	16	165	3.43e-13	70.1
g3610.t1	YDL145C	26.446	121	71	4	104	223	33	136	1.13e-06	50.1
g3437.t1	YDL145C	28.037	107	65	4	125	230	34	129	9.78e-05	43.9
g4092.t1	YDL145C	23.333	330	175	13	133	394	91	410	5.73e-10	59.7
g5051.t1	YDL145C	24.409	127	92	3	134	258	204	328	4.2e-06	47.4
g563.t1	YDL145C	20.548	219	135	4	137	324	131	341	9.11e-09	56.2
g5051.t1	YDL145C	28.044	271	161	5	138	375	52	321	1.1e-22	99.4
g5019.t1	YDL145C	28.302	106	76	0	144	249	18	123	1.35e-07	53.5
g5019.t1	YDL145C	29.839	124	85	2	145	267	61	183	9.85e-09	57.4
g4092.t1	YDL145C	25.874	143	105	1	151	293	25	166	4.52e-12	66.6
g563.t1	YDL145C	24.783	230	122	7	154	340	62	283	5.6e-11	63.2
g5051.t1	YDL145C	33.099	142	95	0	154	295	25	166	2.54e-20	92.0
g563.t1	YDL145C	27.322	183	94	7	159	309	110	285	2.46e-14	73.9
